"participant","receipt","itemname","itemnumber","category","amount","itemprice","rabat","purchdate","purchtime","weekno","monthno","yearno","merchantname","dateofbirth","gender","contactme"
"Participant_0","receipt_0","paerer 1 kg","8717228291005",NA,1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ingen varetekst",NA,NA,1,-3.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bakkedal smoerbar","5701043001072","118",1,17.95,-10,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","olven med peberfrugt","5710405052416","80",1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kronekilde45+ml","5705830604958","0000000045",1,53.9,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","faxe kondi","5741000123591","0000000021",1,12,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","daasepant","295015","0000000029",4,6,-2.94,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","paalaegsmesteren rulle","5701410389765",NA,1,18.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","chocobella floedebol.","5712872088608","87",1,17.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lakridskugle","5710534023318","87",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","jordbaer 500 gr.","8425697002243","350",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ita. salami","5707196217612","92",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","misses 100 g","5701012313854",NA,1,1.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","krydderimix","5710405090722",NA,1,11.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko aebler 1kg","5709243500418","89",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","emmentaler 400 g","5703855186299","96",1,21.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kyllingepoelser","4012069134059",NA,1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko smoer","5701852258728",NA,1,16.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko appelsiner 1,5kg","5712871843635","89",1,28,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","prince menthol taste","57071244",NA,1,44,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko arla a38 ymer","5711953030352","93",1,17.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hornum tomat goedning 1 liter","1012020277","1012",1,71.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","botaren badvaerstan 7","10306019",NA,1,29,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pink lady i bk","8713893499067","89",1,25,-10,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tomat mix","5701675092578","351",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","regnbuestang","7310350120208",NA,1,4,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","scalpologist hydra conditioner 292ml","10023176","hair care",1,48,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dk flormelis","5701259000982","81",1,6.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","leverpostej","5709749003109","0000000041",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","premieur gravad laks","5701785360871","591",1,34.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","groenne linse","5765228103036","81",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","matas striber mild rensemousse til sensitiv hud uden parfume 150",NA,NA,1,49.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","snaps 3 cl","58267","150",2,40,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vaseline","5000262137006","0000000013",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko banan 4stk","5701331900100","89",1,8,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","optaendingsbriketter","5712870380773",NA,1,5.33,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","viking 100 roed","5712874138240","83",1,50,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","roedloeg 1 kg","5700383973957","0000000030",1,9.99,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","karse, lille bk","5701675093414","89",1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko iceberg","5701243990954","89",1,13,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","rema 1000 9v","4008496811175","0000000061",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kasse","8880184",NA,1,12.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","chamaerops humilis","5712580065175","46",1,30,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tonic 6-pak","5711018000054","84",1,15.9,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","topform 1 stk","5701598028760",NA,1,2.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dansand fugesand 20","41749033188","4174",2,48,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bloknudler","5710405091965",NA,1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hvidloeg i net","5710405062088",NA,1,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vores andebryst","5712871467350","295",1,69,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oego rullepoelse","5701483183529","92",1,19.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cola light","5701598025837",NA,1,6.6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","liebfraumilc","4003301007736","85",1,26,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ritter sport","4000417012005","87",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","smoothie","5705830011404","0000000016",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko letmaelk","5700426293912",NA,1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gc jackfruit natural","5707381021055","106",1,49.95,-34.96,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant a, 24 stk","7023","139",1,24,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","selleri m/film","331",NA,1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","aebler","498","0000000030",2,2,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","minimaelk oeko.","5700426291154","0000000002",1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tofu cocktail-korv","4012359136107","241",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","aeblejuice 275 ml","40344661",NA,1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","x-maxi tr.","5711044231002",NA,1,29,-8,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","baby smoothi","5710405093228","80",1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. jordbaer yog.","5711953028052",NA,1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","super reds","5013515422842","87",1,7,-2.25,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","risblanding","5705830601773","0000000004",3,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","aebler","498","0000000030",6,2,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","rg rejer xl","5740301017257","591",1,74.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","manitoba mel 2kg","5701075202089","81",1,23.95,-8.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","buko pikant","5760466987257",NA,1,22.95,-12.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant c, 1 stk","7029","139",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. yoghurt","5711953030802","0000000002",1,2,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","my crush peber sort hel 50g","10011823","dry food",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fuldk. sandwich","5705830603357","0000000006",1,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mh okse 7%","251548","290",1.06,74.53,-19,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","opbevaring","5710250049715","330",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko tomater 500 g","5710357000053","89",1,18.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bio. maelk","5701852251064","293",1,13.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","orient shrimp salad","8718477020675","89",1,40,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","donuts 4-pak","7291010967114","680",1,35,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant c, 1 stk","7029","139",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bugles papr.","8710398502353",NA,1,20,-10,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ice tea","5710405086770",NA,1,6.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oksecuvette","242252",NA,1,119.53,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","rullepoelse","5707196213379","92",1,18.95,-6.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cheasy fersk/pas.","5760466976527","93",1,19.95,-5.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","harmonie oeko minimael","5700426291154",NA,1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","dk agurk","5711044475956","89",1,8,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","frugt","900350",NA,1,35,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mejse peach melba","5760466772921","93",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kyl.filet","5711044116552","295",1,49.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pepsi max lime 150cl","5741000155264","84",1,12.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko bananer","5710405433420","89",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fuldk. tortilla","7311311020636","80",1,22.95,-5.74,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","whiskas trio fisk","5998749134856","821",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","haandvaerker","101010","110",1,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lurpak smoerbar 200g","5740900403376","294",1,19.95,-7.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pose","6922",NA,1,2.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bager","900680",NA,1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hakket oksekoed 8-12%","2025250000004","0000000040",1,44.98,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oego kartoffelchips","5712871967287","81",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","piskefloede","57426327","0000000002",1,11.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","nutana honey crunch","5765228124017","81",1,41.5,-6.7,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko paerer 500 g","3760198581008",NA,1,16,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","spir grillpoelse","5712875157042","598",1,29.95,-4.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ris i kogepose","5712870248011","81",1,4.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","samelle toiletpapir","5712871447741","88",1,26.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pepsi max","5741000123676","0000000021",1,15.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","toms aakander","5774540054704","87",1,20.95,-12,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","poelseboost","5707196282917","90",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tebolle m/choko","102611","120",1,0,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko guleroedder","5712870272580","89",1,9,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","maoam 5 pk.","4001686505021","87",3,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","toms mimoser","5774540052809","112",-1,21.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","yoggi m/top","5760466894432",NA,1,7.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","viking flaskeautomat","9999",NA,1,-25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173","845",-6,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cheasy skyr vanilje","5711953011399","118",1,29.95,-9.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","guld barre","5712580036427",NA,1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant a, 1 stk","7000","139",1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","deo roll-on lilla up","621842",NA,1,24.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880172","845",1,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vores skruer","5701012810667","81",1,13.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","solar glasflaske","5704705006972","54",1,29,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","arla kold. m/jord 1l","5760466902915","93",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ritter sport vaffel","5712580148823","87",1,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171","845",1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","budget paprika","5710405766320",NA,1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vores mango","5712871319512","97",1,13.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lakrids bar","20001926",NA,1,8,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","choko crunch","5703161806409","0000000018",1,27.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","risifrutti kirsebaer","5710405309510","93",1,12.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kridttavle","5711974161257",NA,1,30,-15,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","k-salat remoulade","5704068016342","80",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kugler hasselnoed","5708147005876","89",1,18,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","revet mozzarella","5711953020773","0000000045",1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","troeffelkugle","98656","164",6,8,-9,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gestus bruschetta 20","5701410363550","106",1,19.95,-4.9,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","solsikke rugbroed","5701246006218","0000000006",2,19.99,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","marabou pl.","5710405058937","87",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","grana padano","8002503212494","0000000045",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","graviditetst","5708367503510","47",1,35.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hagesmaekke","5705830007438","0000000016",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","budget saek","5701012621362",NA,1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","matas striber granataeble deo roll-on 50 ml",NA,NA,2,24.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","boernehat ass.",NA,NA,1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","arla minimaelk frisk","5700426291383",NA,1,8.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","laksefilet 225g","5701542105202","0000000044",1,29,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lb multikernerugbroed","5701205005955","102",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","roed karrypasta","5705830009821","0000000010",1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","grillsalat rucola","8718477030322",NA,1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ovnklare roedspaetter","5740301133896","91",1,47.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","arla 24 minimaelk 1l","5700426291383","293",1,9.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","budget hvedemel","5701012951087","81",1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","solsikkeolie","5705830009463","0000000011",1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","salling lakrids is","5712873642298","97",1,27.95,-7.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880172","845",1,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","aeble juice","5705830606990","0000000002",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","groft salt","5701122011459",NA,1,3.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","roede druer","5710405084127","89",1,22,-7,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","isenkram","900467","467",1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko-hjerte salat 2 s","5701410390389","351",1,16,-2,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","makrelkraes tube","5705550305999","0000000041",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","princip pizza gor.","5701012610847","97",1,36.95,-14.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lu prince origi.","7622300683269","0000000007",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","wiener-poelser","5704000466341",NA,1,29.95,-3.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","schweppes indian ton","57089539","115",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","baerepose stor","5701012360551","777",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","levevis fisk","5711044108205",NA,1,13.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","goel frankfurter ched","5707196193169",NA,-1,39.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","blyfri 95 e10","2",NA,45.59,12.09,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
